Sets,TechName,* Sector,* Subsector,* Technology,* Fuel,TechDesc,* OLD TechDesc,Tact,Tcap,Tslvl,PrimaryCG,Vintage
DMD,WOOD-Refin-ELC-Refinery,Industry,Wood Product Manufacturing,Wood/Pulp and Paper Refiner,Electricity,Industry -:- Wood Product Manufacturing -:- Wood/Pulp and Paper Refiner -:- Electricity,New Wood products - Refiners  - Electricity,PJ,GW,,,YES
DMD,WOOD-AIR-ELC-CMPR,Industry,Wood Product Manufacturing,Compressor,Electricity,Industry -:- Wood Product Manufacturing -:- Compressor -:- Electricity,New Wood products - Compressed Air  - Electricity,PJ,GW,,,YES
DMD,PLPPPR-MoTP-Stat-DSL-st_ngn,Industry,Pulp and Paper Manufacturing,Stationary Motor,Diesel,Industry -:- Pulp and Paper Manufacturing -:- Stationary Motor -:- Diesel,"New Wood pulp and paper - Motive Power, Stationary  - Diesel",PJ,GW,,,YES
DMD,PLPPPR-MoTP-Stat-ELC-Motor,Industry,Pulp and Paper Manufacturing,Stationary Motor,Electricity,Industry -:- Pulp and Paper Manufacturing -:- Stationary Motor -:- Electricity,"New Wood pulp and paper - Motive Power, Stationary  - Electricity",PJ,GW,,,YES
DMD,PLPPPR-MoTP-Stat-PET-st_ngn,Industry,Pulp and Paper Manufacturing,Stationary Motor,Petrol,Industry -:- Pulp and Paper Manufacturing -:- Stationary Motor -:- Petrol,"New Wood pulp and paper - Motive Power, Stationary  - Petrol",PJ,GW,,,YES
DMD,PLPPPR-MoTP-Stat-ELCVSD-Mtr,Industry,Pulp and Paper Manufacturing,Stationary Motor with VSD,Electricity,Industry -:- Pulp and Paper Manufacturing -:- Stationary Motor with VSD -:- Electricity,"New Wood pulp and paper - Motive Power, Stationary  - Electricity",PJ,GW,,,YES
DMD,PLPPPR-PH-DirH-ELC-Heater,Industry,Pulp and Paper Manufacturing,Heater,Electricity,Industry -:- Pulp and Paper Manufacturing -:- Heater -:- Electricity,New Wood pulp and paper - Process Heat: Direct Heat  - Electricity,PJ,GW,,,YES
DMD,PLPPPR-PH-DirH-NGA-Burner,Industry,Pulp and Paper Manufacturing,Burner,Natural Gas,Industry -:- Pulp and Paper Manufacturing -:- Burner -:- Natural Gas,New Wood pulp and paper - Process Heat: Direct Heat  - Natural Gas,PJ,GW,,,YES
DMD,PLPPPR-PH-FURN-ELC-Furn,Industry,Pulp and Paper Manufacturing,Furnace,Electricity,Industry -:- Pulp and Paper Manufacturing -:- Furnace -:- Electricity,New Wood pulp and paper - Process Heat: Furnace/Kiln  - Electricity,PJ,GW,,,YES
DMD,PLPPPR-PH-FURN-NGA-Furn,Industry,Pulp and Paper Manufacturing,Furnace,Natural Gas,Industry -:- Pulp and Paper Manufacturing -:- Furnace -:- Natural Gas,New Wood pulp and paper - Process Heat: Furnace/Kiln  - Natural Gas,PJ,GW,,,YES
DMD,PLPPPR-PH-FURN-COA-Furn,Industry,Pulp and Paper Manufacturing,Furnace,Coal,Industry -:- Pulp and Paper Manufacturing -:- Furnace -:- Coal,New Wood pulp and paper - Process Heat: Furnace/Kiln  - Coal,PJ,GW,,,YES
DMD,PLPPPR-PH-FURN-WOD-Furn,Industry,Pulp and Paper Manufacturing,Furnace,Wood,Industry -:- Pulp and Paper Manufacturing -:- Furnace -:- Wood,New Wood pulp and paper - Process Heat: Furnace/Kiln  - Wood,PJ,GW,,,YES
DMD,PLPPPR-PH-FURN-LPG-Furn,Industry,Pulp and Paper Manufacturing,Furnace,LPG,Industry -:- Pulp and Paper Manufacturing -:- Furnace -:- LPG,New Wood pulp and paper - Process Heat: Furnace/Kiln  - LPG,PJ,GW,,,YES
DMD,PLPPPR-PH-STM_HW-NGA-Boiler,Industry,Pulp and Paper Manufacturing,Boiler,Natural Gas,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- Natural Gas,New Wood pulp and paper - Process Heat: Steam/Hot Water  - Natural Gas,PJ,GW,,,YES
DMD,PLPPPR-PH-STM_HW-DSL-Boiler,Industry,Pulp and Paper Manufacturing,Boiler,Diesel,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- Diesel,New Wood pulp and paper - Process Heat: Steam/Hot Water  - Diesel,PJ,GW,,,YES
DMD,PLPPPR-PH-STM_HW-FOL-Boiler,Industry,Pulp and Paper Manufacturing,Boiler,Fuel Oil,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- Fuel Oil,New Wood pulp and paper - Process Heat: Steam/Hot Water  - Fuel Oil,PJ,GW,,,YES
DMD,PLPPPR-PH-STM_HW-GEO-Heat,Industry,Pulp and Paper Manufacturing,Heat Exchanger,Geothermal,Industry -:- Pulp and Paper Manufacturing -:- Heat Exchanger -:- Geothermal,New Wood pulp and paper - Process Heat: Steam/Hot Water  - Geothermal,PJ,GW,,,YES
DMD,PLPPPR-PH-STM_HW-ELC-HPmp,Industry,Pulp and Paper Manufacturing,Heat Pump,Electricity,Industry -:- Pulp and Paper Manufacturing -:- Heat Pump -:- Electricity,New Wood pulp and paper - Process Heat: Steam/Hot Water  - Electricity,PJ,GW,,,YES
DMD,PLPPPR-PH-STM_HW-COA-Boiler,Industry,Pulp and Paper Manufacturing,Boiler,Coal,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- Coal,New Wood pulp and paper - Process Heat: Steam/Hot Water  - Coal,PJ,GW,,,YES
DMD,PLPPPR-PH-STM_HW-LPG-Boiler,Industry,Pulp and Paper Manufacturing,Boiler,LPG,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- LPG,New Wood pulp and paper - Process Heat: Steam/Hot Water  - LPG,PJ,GW,,,YES
DMD,PLPPPR-PH-STM_HW-WOD-Boiler,Industry,Pulp and Paper Manufacturing,Boiler,Wood,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- Wood,New Wood pulp and paper - Process Heat: Steam/Hot Water  - Wood,PJ,GW,,,YES
DMD,PLPPPR-PH-STM_HW-ELC-Boiler,Industry,Pulp and Paper Manufacturing,Boiler,Electricity,Industry -:- Pulp and Paper Manufacturing -:- Boiler -:- Electricity,New Wood pulp and paper - Process Heat: Steam/Hot Water  - Electricity,PJ,GW,,,YES
DMD,PLPPPR-Pump-ELC-Pump,Industry,Pulp and Paper Manufacturing,Pump,Electricity,Industry -:- Pulp and Paper Manufacturing -:- Pump -:- Electricity,New Wood pulp and paper - Pumping  - Electricity,PJ,GW,,,YES
DMD,PLPPPR-Pump-DSL-Pump,Industry,Pulp and Paper Manufacturing,Pump,Diesel,Industry -:- Pulp and Paper Manufacturing -:- Pump -:- Diesel,New Wood pulp and paper - Pumping  - Diesel,PJ,GW,,,YES
DMD,PLPPPR-Fan-ELC-Fan,Industry,Pulp and Paper Manufacturing,Fan,Electricity,Industry -:- Pulp and Paper Manufacturing -:- Fan -:- Electricity,New Wood pulp and paper - Fans  - Electricity,PJ,GW,,,YES
DMD,PLPPPR-Refin-ELC-REF,Industry,Pulp and Paper Manufacturing,Wood/Pulp and Paper Refiner,Electricity,Industry -:- Pulp and Paper Manufacturing -:- Wood/Pulp and Paper Refiner -:- Electricity,New Wood pulp and paper - Refiners  - Electricity,PJ,GW,,,YES
DMD,PLPPPR-AIR-ELC-CMPR,Industry,Pulp and Paper Manufacturing,Compressor,Electricity,Industry -:- Pulp and Paper Manufacturing -:- Compressor -:- Electricity,New Wood pulp and paper - Compressed Air  - Electricity,PJ,GW,,,YES
